831	41.533618ms
832	41.661982ms
833	41.851016ms
834	40.988564ms
835	41.304078ms
836	41.818483ms
837	42.684197ms
838	41.622654ms
839	42.86602ms
840	42.142364ms
841	41.762017ms
842	41.847049ms
843	41.014806ms
844	41.890819ms
845	43.347219ms
846	42.841026ms
847	44.251692ms
848	43.454418ms
849	42.482115ms
850	42.27558ms
851	42.335498ms
852	42.764753ms
853	41.979329ms
854	43.400524ms
855	42.214357ms
856	42.791241ms
857	41.934935ms
858	42.085125ms
859	41.837903ms
860	43.425982ms
861	42.018685ms
862	47.910838ms
863	42.561878ms
864	42.956081ms
865	42.672108ms
866	43.798679ms
867	42.844686ms
